ID,What is wrong with the link?,Type;Type,URL;URL,Doc Resource Class,Doc Title,Doc Code,Doc Institution,Error
1257a253-b87f-4076-afeb-943ce62b6416,,Download,https://s3.amazonaws.com/holc/tiles/CT/Bridgeport/1938/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Lake Co. Calumet/Hammond, Indiana] {1937}",078d-001,American Panorama,
15f18d9b-c4e7-4585-84af-0934ab027145,,Download,https://s3.amazonaws.com/holc/tiles/IA/CouncilBluffs/19XX/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Council Bluffs, Iowa] {19XX}",078d-001,American Panorama,
dc1d08fa-bd71-4d28-adc2-ef2981169850,,Download,https://s3.amazonaws.com/holc/tiles/IA/Davenport/19XX/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Davenport, Iowa] {19XX}",078d-001,American Panorama,
35695a53-2a14-4d16-8ad6-067e0ce1683c,,Download,https://s3.amazonaws.com/holc/tiles/IL/Chicago/1940/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Chicago, Illinois] {1940}",078d-001,American Panorama,
4fd96c4d-647b-4f3f-9bf0-589dc60f622a,,Download,https://s3.amazonaws.com/holc/tiles/IL/Peoria/19xx/holc-scan.jpg;https://s3.amazonaws.com/holc/tiles/IL/Peoria/19xx/rectified.zip,"[""Maps""]","Map of Home Owners' Loan Corporation [Peoria, Illinois] {1938}",078d-001,American Panorama,
41ea1156-78ac-46a7-bca2-7ecf428e60a1,,Download,https://s3.amazonaws.com/holc/tiles/IN/LakeCoGary/1937/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Lake Co. Gary, Indiana] {1937}",078d-001,American Panorama,
0b3d6a7f-b785-4d47-bc25-964625b9807c,,Download,https://s3.amazonaws.com/holc/tiles/KY/Covington/19XX/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Covington, Kentucky] {19XX}",078d-001,American Panorama,
1d5b98f6-efd9-48e5-a378-d0da85d362e3,,Download,https://s3.amazonaws.com/holc/tiles/MN/Minneapolis/19xx/holc-scan.jpg;https://s3.amazonaws.com/holc/tiles/MN/Minneapolis/19xx/rectified.zip,"[""Maps""]","Map of Home Owners' Loan Corporation [Minneapolis, Minnesota] {1937}",078d-001,American Panorama,
7c4b0c1b-e3c5-4e65-8179-9bf814ec11cc,,Download,https://s3.amazonaws.com/holc/tiles/NJ/EssexCo/1939/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Essex Co., New Jersey] {1939}",078d-001,American Panorama,
91d6e4c5-48c9-44c3-af41-9592cf4bb3e7,,Download,https://s3.amazonaws.com/holc/tiles/NJ/HudsonCo/1939/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Hudson Co., New Jersey] {1939}",078d-001,American Panorama,
1a8dc1c4-7b0d-427c-9e50-31382387f506,,Download,https://s3.amazonaws.com/holc/tiles/OH/Cleveland/1939/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Cleveland, Ohio] {1939}",078d-001,American Panorama,
9181f634-1542-47af-933c-517bab2f113d,,Download,https://s3.amazonaws.com/holc/tiles/TX/Dallas/1937/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Dallas, Texas] {1937}",078d-001,American Panorama,
5d848ea2-ae45-41bd-9647-1b90365c6f0f,,Download,https://s3.amazonaws.com/holc/tiles/WV/Huntington/19XX/ads.zip,"[""Other""]","Text of Home Owners' Loan Corporation area descriptions [Huntington, West Virginia] {19XX}",078d-001,American Panorama,
esri::citations,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/esri::citations.zip,"[""Datasets""]","Citations [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
esri::high-resolution-30cm-imagery,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/esri::high-resolution-30cm-imagery.zip,"[""Datasets""]","High Resolution 30cm Imagery [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
esri::high-resolution-60cm-imagery,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/esri::high-resolution-60cm-imagery.zip,"[""Datasets""]","High Resolution 60cm Imagery [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
esri::low-resolution-15m-imagery,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/esri::low-resolution-15m-imagery.zip,"[""Datasets""]","Low Resolution 15m Imagery [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
esri::world-hillshade-1,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/esri::world-hillshade-1.zip,"[""Datasets""]","World Hillshade [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
esri::world-imagery,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/esri::world-imagery.zip,"[""Datasets""]","World Imagery [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::antarctic-cover,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::antarctic-cover.zip,"[""Datasets""]","Antarctic Cover [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::boundary,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::boundary.zip,"[""Datasets""]","Boundary [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::coastline-9m-4m-noantarctic-1,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::coastline-9m-4m-noantarctic-1.zip,"[""Datasets""]","Coastline 9m 4m NoAntarctic [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::coastline-9m-4m-noantarctic-2,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::coastline-9m-4m-noantarctic-2.zip,"[""Datasets""]","Coastline 9m 4m NoAntarctic [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::coastline-9m-4m,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::coastline-9m-4m.zip,"[""Datasets""]","Coastline 9m 4m [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::coastlinenoantarcticsmooth,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::coastlinenoantarcticsmooth.zip,"[""Datasets""]","CoastlineNoAntarcticSmooth [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::desert-overlay-mask-out,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::desert-overlay-mask-out.zip,"[""Datasets""]","Desert Overlay Mask Out [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::footprint,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::footprint.zip,"[""Datasets""]","Footprint [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::glaciers-mask-out-1,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::glaciers-mask-out-1.zip,"[""Datasets""]","Glaciers Mask Out [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::land-mask-out-1,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::land-mask-out-1.zip,"[""Datasets""]","Land Mask Out [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::not-glaciers-mask-out-1,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::not-glaciers-mask-out-1.zip,"[""Datasets""]","Not-Glaciers Mask Out [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::oceans-mask-out-1,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::oceans-mask-out-1.zip,"[""Datasets""]","Oceans Mask Out [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::qattaradepression,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::qattaradepression.zip,"[""Datasets""]","QattaraDepression [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
nation::waterbody-577k,,Download,https://share-open-data-crawfordcountypa.opendata.arcgis.com/datasets/nation::waterbody-577k.zip,"[""Datasets""]","Waterbody 577k [Crawford County, Pennsylvania]",08b-42039,Crawford County Open Data,
4757e2c8-31af-497f-8b95-ceb2e7a2415f,,Download,https://unosat-maps.web.cern.ch/unosat-maps/KE/FL20191125KEN/FL20191125KEN_SHP.zip,"[""Datasets""]","Landslides assessment in Pokot South and Sigor Sub Counties West Pokot County, Kenya",99-1400,Humanitarian Data Exchange,
baafdaaf-1dd4-4626-aca4-2520cedadbad,,Download,https://www.co.clearwater.mn.us/vertical/sites/%7BD1BE6F66-A19E-4CC1-ADD8-8DF38E31F1E3%7D/uploads/County_Parcels(1).zip,"[""Datasets""]","Parcels: Clearwater County, Minnesota",05b-27029,Clearwater County GIS Data Downloads,
b177264a-f3bf-4968-8470-24107b1ef8ba,,Download,https://www.gis.lcc.mn.gov/data/shape/sections.zip,"[""Datasets""]",Lessards-Sams Outdoor Heritage Council (LSOHC Sections) [Minnesota] (2010),05a-02,Minnesota Legislative Coordinating Commission - Geospatial Information (LCC-GIS),
694d0f35-f820-4c50-8681-74e614fd8b0f,,Download,https://www.gis.lcc.mn.gov/data/shape/vtd2012.zip,"[""Datasets""]","Precincts and Wards, Voting Districts [Minnesota] (2012)",05a-02,Minnesota Legislative Coordinating Commission - Geospatial Information (LCC-GIS),
855efd5b-854c-4e47-865a-a2ef677295bf,,Download,https://www.gis.lcc.mn.gov/data/shape/vtd2014.zip,"[""Datasets""]","Precincts and Wards, Voting Districts [Minnesota] (2014)",05a-02,Minnesota Legislative Coordinating Commission - Geospatial Information (LCC-GIS),
6981a9ef-340b-4ddf-a89c-45a398b4149c,,Download,https://www.gis.lcc.mn.gov/data/shape/vtd2016.zip,"[""Datasets""]","Precincts and Wards, Voting Districts [Minnesota] (2016)",05a-02,Minnesota Legislative Coordinating Commission - Geospatial Information (LCC-GIS),
0f2cfc91-eac9-476c-924c-97c9ed3129ce,,Download,https://www.gis.lcc.mn.gov/data/tgr2000/blk2000.zip,"[""Datasets""]",Census Block Groups [Minnesota] (2010),05a-02,Minnesota Legislative Coordinating Commission - Geospatial Information (LCC-GIS),
0c212ae66c8d467bbb6a91a92895277e_57,,Download,https://www.nebraskamap.gov/datasets/0c212ae66c8d467bbb6a91a92895277e_57.zip,"[""Datasets"", ""Web services""]",Nebraska Game and Parks Commission (NGPC) District Offices and Service Centers: Nebraska,13a-01,NebraskaMap,
28a83edc56964cc9bdd5003769bfa949_66,,Download,https://www.nebraskamap.gov/datasets/28a83edc56964cc9bdd5003769bfa949_66.zip,"[""Datasets"", ""Web services""]",Biologically Unique Landscapes: Nebraska,13a-01,NebraskaMap,
3bf71a22bb0744ecaa6225000b6be791_0,,Download,https://www.nebraskamap.gov/datasets/3bf71a22bb0744ecaa6225000b6be791_0.zip,"[""Datasets""]",Deer Hunting Zones: State of Nebraska,13a-01,NebraskaMap,
12fe4f3d65b34a8eb2ef7113667e64db_0,,Download,https://www.nebraskamap.gov/datasets/3bf71a22bb0744ecaa6225000b6be791_0.zip,"[""Datasets""]",Lake Points: State of Nebraska,13a-01,NebraskaMap,
77d91d8defe049389e35449331b0c2bf_0,,Download,https://www.nebraskamap.gov/datasets/3bf71a22bb0744ecaa6225000b6be791_0.zip,"[""Datasets""]",Public Lakes: State of Nebraska,13a-01,NebraskaMap,
828daf34e4e146cdbb8184742cf468a8_1,,Download,https://www.nebraskamap.gov/datasets/828daf34e4e146cdbb8184742cf468a8_1.zip,"[""Datasets""]","OFW Contracts OPEN DATA PORTAL(view): State of Nebraska, 2021-2022",13a-01,NebraskaMap,
nebraska::wetlands-1,,Download,https://www.nebraskamap.gov/datasets/nebraska::wetlands-1.zip,"[""Datasets""]",Wetlands [Nebraska],13a-01,NebraskaMap,#<Net::ReadTimeout: Net::ReadTimeout>
nebraska::wetlands-project-metadata,,Download,https://www.nebraskamap.gov/datasets/nebraska::wetlands-project-metadata.zip,"[""Datasets""]",Wetlands Project Metadata [Nebraska],13a-01,NebraskaMap,#<Net::ReadTimeout: Net::ReadTimeout>
outdoornebraska::administrative-districts,,Download,https://www.nebraskamap.gov/datasets/outdoornebraska::administrative-districts.zip,"[""Datasets""]",Administrative Districts: Nebraska,13a-01,NebraskaMap,
outdoornebraska::district-offices-service-centers,,Download,https://www.nebraskamap.gov/datasets/outdoornebraska::district-offices-service-centers.zip,"[""Datasets""]",District Offices & Service Centers: Nebraska,13a-01,NebraskaMap,
f6e039ec-65c6-482b-8017-1348e39c5e6e,,Download,https://www.opendataphilly.org/dataset/f6e039ec-65c6-482b-8017-1348e39c5e6e/resource/559cae27-a185-4583-b762-8390317e296a/download/allcrashes2008to2012.zip,"[""Datasets""]","Philadelphia Crash Points: City of Philadelphia, Pennsylvania",08c-01,OpenDataPhilly,
fba92fba-ee81-4f0a-8b74-587173befe75,,Download,https://www.pasda.psu.edu/download/padoh/DOH_Hospitals202012.zip,"[""Datasets""]","Pennsylvania Hospitals: City of Philadelphia, Pennsylvania",08c-01,OpenDataPhilly,
d9994ed5-7a1f-4e51-a257-795c8e6aefba,,http://lccn.loc.gov/sh85035852,https://coastalgis.d.umn.edu/coastal-data-index,"[""Datasets"", ""Web services""]",Coastal Program Boundary [Minnesota],05d-11,Natural Resources Research Institute,
p16022coll246:164,,manifest;Information,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll246/164/manifest.json;https://umedia.lib.umn.edu/item/p16022coll246:164,"[""Maps""]",Thacker's reduced survey map of India,05d-01,University of Minnesota,
8ef99545-5fe3-4b3c-93a9-83845c6bf12d,,manifest;Download,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2tp7h191k7k.json;https://luna.lib.uchicago.edu/MediaManager/srvr?mediafile=/Size4/UCHICAGO~2~2/1718/G4104-C6E625-1926-T5.jpg,"[""Maps""]","Chicago's gangland /prepared by Frederic M. Thrasher, 1923-1926.",12d-01,University of Chicago,
e4e9770d-eeb2-4e12-909d-8c0c8a1cabd0,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2gg00s0zd88.json,"[""Maps""]","Map of Chicago, showing original subdivisions, 1830 to 1843 /prepared by Homer Hoyt from ante-fire plats of the Chicago Title and Trust Company.",12d-01,University of Chicago,
dce7373d-2240-4ba5-9e50-7ef1156d71e6,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2gg6296r847.json,"[""Maps""]","Map of Chicago, showing land values, 1836 :average values for each square mile in dollars per acre.",12d-01,University of Chicago,
8ead5776-6a14-4501-a3c9-d2a14c72d2a6,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2h505p2k84p.json,"[""Maps""]","Map of Chicago, showing original subdivisions, 1844 to 1862 /prepared by Homer Hoyt from ante-fire plats of the Chicago Title and Trust Company.",12d-01,University of Chicago,
df97a8a6-8d5f-495d-be9a-2ade235feb0a,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2hb1dc9ft8j.json,"[""Maps""]","Map of Chicago, showing land values, 1857 :average values for each square mile in dollars per acre.",12d-01,University of Chicago,
5c39cc00-a484-438c-ab93-2cac74f59cb5,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2hr8g07j491.json,"[""Maps""]","Map of Chicago, showing original subdivisions, 1863 to 1879 /prepared by Homer Hoyt from ante-fire plats of the Chicago Title and Trust Company.",12d-01,University of Chicago,
6e996fec-f447-41d5-82db-2da560dec549,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2jf2bv76x74.json,"[""Maps""]","Map of Chicago, showing land values, 1873 :average values for each square mile in dollars per acre.",12d-01,University of Chicago,
a7ddd267-97a1-460d-9fd7-33274e9486f1,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2jk7b25458m.json,"[""Maps""]","Map of Chicago, showing original subdivisions, 1880 to 1932 /prepared by Homer Hoyt from ante-fire plats of the Chicago Title and Trust Company.",12d-01,University of Chicago,
180f5d69-fecd-49c4-93be-f3d194599dd0,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2k04f36mh8s.json,"[""Maps""]","Map of Chicago, showing land values, 1892 :average values for square mile and 960 acre tracts in dollars per acre.",12d-01,University of Chicago,
ca819ba6-c6a7-4d20-92a2-a827d4a019ff,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2k172z1q79c.json,"[""Maps""]","Map of Chicago, showing land values, 1910 :average values for 960 acre tracts in dollars per acre.",12d-01,University of Chicago,
d34600c3-307c-40a4-ab2f-abfa95fc56ce,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2k57z87tt0h.json,"[""Maps""]","Map of Chicago, showing land values, 1928 :average values for 960 acre tracts in dollars per acre.",12d-01,University of Chicago,
c8080bd7-73a0-4a64-83ba-c1864d41597f,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2kg6jc3941j.json,"[""Maps""]","Map of Chicago, showing types of cultural and economic areas /adopted from maps prepared by the Social Science Research Committee.",12d-01,University of Chicago,
302175b6-a760-4d63-a73e-e9c108a3b84d,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2kr7zh82s5j.json,"[""Maps""]","Map of Chicago, showing extension of area occupied by high grade residential or apartment buildings, 1833-1933.",12d-01,University of Chicago,
0dee5121-89ea-4b0b-a172-03ba6b0b1497,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2kx1qx1n50w.json,"[""Maps""]","Map of Chicago, showing extension of area occupied by manufacturing and industrial buildings, 1833-1933.",12d-01,University of Chicago,
e225c832-fdbb-4c81-8b89-7a33aded7153,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2mk7qv7h276.json,"[""Maps""]","Map of Chicago, showing area occupied by predominant racial or nationality groups, 1933.",12d-01,University of Chicago,
68429f7a-446f-4b64-b15d-aa0b32d5bdb3,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2mm3nk1mj7d.json,"[""Maps""]","Map of Chicago showing distribution of buildings seven stories high or over, 1933.",12d-01,University of Chicago,
238fdd8c-7176-4442-a45c-f8cb9bd48c0a,,manifest,https://iiif-collection.lib.uchicago.edu/object/ark:/61001/b2mp4j580m13.json,"[""Maps""]",Functional pattern of the railways in Metropolitan Chicago /Harold M. Mayer.,12d-01,University of Chicago,
