,Collection To Add Map To,Image Path,Transcript Path,Notes (page titles),TITLE,ALTERNATIVE TITLE,CREATOR,CONTRIBUTOR,PUBLISHER,DESCRIPTION,CAPTION,ADDITIONAL NOTES,Project Affiliation,DATE OF CREATION,HISTORICAL ERA/PERIOD,ITEM TYPE,ITEM PHYSICAL FORMAT,DIMENTIONS,LOCALLY ASSIGNED SUBJECT HEADINGS,FAST SUBJECT HEADINGS,LANGUAGE,TRANSCRIPTION,TRANSLATION,CITY OR TOWNSHIP,STATE OR PROVINCE,COUNTRY,REGION OR AREA,CONTINENT,Coordinates,PROJECTIONS,SCALE,GEONAMES URI,PARENT COLLECTION NAME,CONTRIBUTING ORGANIZATION,CONTACT INFORMATION,LOCAL RIGHTS STATEMENT,RIGHTS STATEMENT URI,EXPECTED PUBLIC DOMAIN YEAR OF ENTRY,ADDITIONAL RIGHTS INFORMATION,FISCAL SPONSOR,LOCAL IDENTIFIER,BARCODE IDENTIFIER,SYSTEM IDENTIFIER,DLS IDENTIFIER,KALTURA AUDIO IDENTIFIER,KALTURA AUDIO PLAYLIST IDENTIFIER,KALTURA VIDEO IDENTIFIER,KALTURA VIDEO PLAYLIST IDENTIFIER,KALTURA AUDIO/VIDEO PLAYLIST IDENTIFIER,PERSISTENT URL (PURL),UMEDIA ARCHIVE,ATTACHED CHILD,FEATURED IMAGE,OBJECT FILE NAME
1318,General Map Collection,G4272.P29 1927 .U52,,Sheet D,"Plan and profile of Payette River above Horseshoe Bend, Idaho, north fork to Cascade, south fork to Mile 70 and tributaries",,Geological Survey (U.S.),,"Dept. of the Interior,  U.S. Geological Survey (Washington,  D.C)",,,"Relief shown by contours and spot heights.; ""Surveyed in 1924.""; ""Topography by R.W. Burchard.""; ""Datum is mean sea level.""; Sheets include township diagram and key map.",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 69 centimeters +,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.P29 1927 .U52,UMN_BARCODE:B4571252,UMN_ALMA:9959276080001701,map12149,,,,,,,,,,
1318,General Map Collection,G4272.P29 1927 .U52,,Sheet E,"Plan and profile of Payette River above Horseshoe Bend, Idaho, north fork to Cascade, south fork to Mile 70 and tributaries",,Geological Survey (U.S.),,"Dept. of the Interior,  U.S. Geological Survey (Washington,  D.C)",,,"Relief shown by contours and spot heights.; ""Surveyed in 1924.""; ""Topography by R.W. Burchard.""; ""Datum is mean sea level.""; Sheets include township diagram and key map.",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 69 centimeters +,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.P29 1927 .U52,UMN_BARCODE:B4571252,UMN_ALMA:9959276080001701,map12150,,,,,,,,,,
1318,General Map Collection,G4272.P29 1927 .U52,,Sheet F,"Plan and profile of Payette River above Horseshoe Bend, Idaho, north fork to Cascade, south fork to Mile 70 and tributaries",,Geological Survey (U.S.),,"Dept. of the Interior,  U.S. Geological Survey (Washington,  D.C)",,,"Relief shown by contours and spot heights.; ""Surveyed in 1924.""; ""Topography by R.W. Burchard.""; ""Datum is mean sea level.""; Sheets include township diagram and key map.",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 69 centimeters +,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.P29 1927 .U52,UMN_BARCODE:B4571252,UMN_ALMA:9959276080001701,map12151,,,,,,,,,,
1318,General Map Collection,G4272.P29 1927 .U52,,Sheet G,"Plan and profile of Payette River above Horseshoe Bend, Idaho, north fork to Cascade, south fork to Mile 70 and tributaries",,Geological Survey (U.S.),,"Dept. of the Interior,  U.S. Geological Survey (Washington,  D.C)",,,"Relief shown by contours and spot heights.; ""Surveyed in 1924.""; ""Topography by R.W. Burchard.""; ""Datum is mean sea level.""; Sheets include township diagram and key map.",,1927,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,sheets 53 x 69 centimeters +,,,English,,,,,,,,"W1171400 W1110200 N0490000 N0415900; (W 117°14'00""--W 111°02'00""/N 49°00'00""--N 41°59'00"")",,"Scale 1:31,680",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.P29 1927 .U52,UMN_BARCODE:B4571252,UMN_ALMA:9959276080001701,map12152,,,,,,,,,,
1319,General Map Collection,G4272.W4 1917 .U52,31951D03909179O,,"Weiser National Forest, Idaho : 1917",Weiser National Forest:,United States. Forest Service,"Graves, Henry S",U.S. Forest Service (Washington D.C),,,"Boise meridian.; Text on rules, regulations, laws and tourist information on verso.",,1917,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,63 x 49 centimeters,Forest reserves; Forest reserves; Forests and forestry,,English,,,,,,,,W1171000 W1160000 N0453000 N0441000; (W 117°10ʹ--W 116°00ʹ/N 45°30ʹ--N 44°10ʹ),,No scale given.,,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4272.W4 1917 .U52,UMN_BARCODE:31951D03909179O,UMN_ALMA:9974837752501701,map12153a; map12153b,,,,,,,,,,
1320,General Map Collection,G4280 1876 .U5,X587064,Likely multiple copies; select copy in best condition,Territory of Washington,,United States. General Land Office,"Roeser, C. (Charles)",Photo lith & Print. by Julius Bien (New York),,,"Relief shown by hachures.; Shows drainage, county boundaries, railroads, railroad grants, military & Indian reservation, township lines, etc.; Prime meridians: Washington & Greenwich.; At head of title: Department of the Interior, General Land Office, J.A. Williamson, Commissioner.",,1876,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,61 x 80 centimeters,,,English,,,,,,,,"W1244700 W1165400 N0490000 N0453200; (W 124°47'00""--W 116°54'00""/N 49°00'00""--N 45°32'00"")",,"Scale [1:760,320] 12 miles to 1 inch",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1876 .U5,UMN_BARCODE:X587064,UMN_ALMA:9974047906701701,map12154,,,,,,,,,,
1321,General Map Collection,G4280 1879 .U5,X546039,,Washington Territory,,United States. General Land Office,"Roeser, C. (Charles); Bien, Julius, 1826-1909",The Office (Washington),,,"J.A. Williamson, Commissioner General Land Office.; ""Longitude west from Greenwich and Washington.""",,1879,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,56 x 73 centimeters,,,English,,,,,,,,W1244500 W1170000 N0490000 N0453000; (W 124°45ʹ--W 117°/N 49°--N 45°30ʹ),,"Scale 1:950,400",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1879 .U5,UMN_BARCODE:X546039,UMN_ALMA:9973999673401701,map12155,,,,,,,,,,
1322,General Map Collection,G4280 1889 .G34,B2981571,,"New sectional, township & county map of Washington","J.K. Gill & Co.'s map of Washington; New sectional, township and county map of Washington; Sectional township and county map of Washington","Galvani, William H","Stowell, George, 1838-1910; Gill, John Kaye; J.K. Gill & Co; L.M. Snyder & Co","J.K. Gill & Co (Portland,  Or)",,,"Relief shown by hachures.; Covers also a portion of northern Oregon.; Shows county boundaries, military and Indian reservations, railroads, lighthouses, and stage roads.; ""Entered according to act of Congress in the year 1889 ... in the office of the Librarian of Congress at Washington.""; Prime meridians: Washington and Greenwich.",,1889,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,55 x 70 centimeters,,,English,,,,,,,,W1240000 W1200000 N0490000 N0450000; (W 124⁰--W 120⁰/N 49⁰--N 45⁰),,"Scale [1:950,400] 15 miles = 1 inch",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1889 .G34,UMN_BARCODE:B2981571,UMN_ALMA:9918632850001701,map12156,,,,,,,,,,
1323,General Map Collection,G4280 1891 .U5,X607378,,State of Washington,,United States. General Land Office,"Morton, Robert H","Dept. of the Interior,  General Land Office (Washington,  D.C)",,,"Relief shown by hachures and spot heights.; ""Manufactured by the National Survey, Chester, Vt.""; ""Copyright 1924 bt Aaron H. Grout, Secretary of State for the State of Vermont.""",,1891,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,65 x 97 centimeters,,,English,,,,,,,,W1245400 W1170000 N0490000 N0453000; (W 124°54ʹ00ʺ--W 117°00ʹ00ʺ/N 49°00ʹ00ʺ--N 45°30ʹ00ʺ),,"Scale approximately 1:650,000",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1891 .U5,UMN_BARCODE:X607378,UMN_ALMA:9974065708101701,map12157,,,,,,,,,,
1324,General Map Collection,G4280 1892 .R2,B4590226,,Washington,,,Rand McNally and co,publisher not identified,,,P. 99.,,1892,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,,,,English,,,,,,,,"W1250400 W1162000 N0495800 N0451400; (W 125°04'00""--W 116°20'00""/N 49°58'00""--N 45°14'00"")",,"Scale approximately 1:1,013,760",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1892 .R2,UMN_BARCODE:B4590226,UMN_ALMA:9927563350001701,map12158,,,,,,,,,,
1325,General Map Collection,G4280 1892 .T4,B4029015,Sheet 1,W.H. Pumphrey's map of western Washington : compiled from official records and personal reconnaissance,Pumphrey's map of western Washington; Map of western Washington; Pumphrey's sectional map of western Washington; Sectional map of western Washington,Thomson & White,"Dehly, F. M; Pumphrey, W. H","W.H. Pumphrey (Seattle,  Wash), 1892",,,1891--Cover.; Hand colored.; Relief shown by hachures and spot heights.,,1892,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,126 x 177 centimeters on 2 sheets,,,English,,,,,,,,"W1245000 W1165500 N0490000 N0453200; (W 124°50'00""--W 116°55'00""/N 49°00'00""--N 45°32'00"")",,"Scale 1:380,160",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1892 .T4,UMN_BARCODE:B4029015,UMN_ALMA:9923518480001701,map12159,,,,,,,,,,
1325,General Map Collection,G4280 1892 .T4,B4029016,Sheet 2,W.H. Pumphrey's map of western Washington : compiled from official records and personal reconnaissance,Pumphrey's map of western Washington; Map of western Washington; Pumphrey's sectional map of western Washington; Sectional map of western Washington,Thomson & White,"Dehly, F. M; Pumphrey, W. H","W.H. Pumphrey (Seattle,  Wash), 1892",,,1891--Cover.; Hand colored.; Relief shown by hachures and spot heights.,,1892,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,126 x 177 centimeters on 2 sheets,,,English,,,,,,,,"W1245000 W1165500 N0490000 N0453200; (W 124°50'00""--W 116°55'00""/N 49°00'00""--N 45°32'00"")",,"Scale 1:380,160",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1892 .T4,UMN_BARCODE:B4029016,UMN_ALMA:9923518480001701,map12160,,,,,,,,,,
1326,General Map Collection,G4280 1905 .W3,B4479235,,Map of state of Washington,,Washington (State). Bureau of Statistics and Immigration,Tucker-Hanford Co,"Tucker-Hanford Co (Seattle,  Wash)",,,Relief shown by hachures.,,1905,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,46 x 64 centimeters,,,English,,,,,,,,"W1245000 W1165500 N0490000 N0453200; (W 124°50'00""--W 116°55'00""/N 49°00'00""--N 45°32'00"")",,"Scale [1:950,400] 15 miles = 1 inch",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1905 .W3,UMN_BARCODE:B4479235,UMN_ALMA:9943446260001701,map12161,,,,,,,,,,
1327,General Map Collection,G4280 1909 .R3,B2737430,,"Rand, McNally & Co.'s indexed county and township pocket map and shippers' guide of Washington : accompanied by a new and original compilation and ready reference index, showing in detail the entire railroad system, the express company doing business over each road, and accurately locating all cities, towns, post offices, railroad stations, villages, counties, islands, lakes, rivers, etc","Washington; Rand, McNally & Co.'s new business atlas map of Washington",Rand McNally and Company,,"Rand McNally (Chicago), 1909",,,"Relief shown by hachures and spot heights.; Title from index.; Numbered list of Washington railroads in red over-printing at top of map; numbers in red indicate these railroads throughout the state.; List of chief cities in left margin.; Accompanying index includes geographic features, forest reserves, Indian reservations and towns, counties, etc. keyed to locations on map; towns, counties, etc. include postal information.",,1909,,Cartographic,Maps | http://vocab.getty.edu/aat/300028094,48 x 64 centimeters +,Railroads,,English,,,,,,,,W1244500 W1170000 N0490000 N0453000; (W124⁰45ʹ--W 117⁰00ʹ/N 49⁰00ʹ--N 45⁰30ʹ),,"Scale approximately 1:950,000 ""Statute miles 15 = 1 inch Kilometres, 24 = 1 inch""",,,"University of Minnesota Libraries, John R. Borchert Map Library.","University of Minnesota Libraries, John R. Borchert Map Library. S-76 Wilson Library, 309 19th Ave S, Minneapolis, MN 55455; https://www.lib.umn.edu/borchert","Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",,,,,G4280 1909 .R3,UMN_BARCODE:B2737430,UMN_ALMA:9936226690001701,map12162,,,,,,,,,,
