SYSTEM IDENTIFIER,Coordinates,Main Title,Display Date,Date Start,Date End
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9951303670001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Official highway map Minnesota,1920-,1920,9999
UMN_ALMA:9974088490001701,"W0925300 W0864500 N0470400 N0422900; (W 92°53'00""--W 86°45'00""/N 47°04'00""--N 42°29'00"").",Official railroad map of Wisconsin,1921,1921,1921
UMN_ALMA:9974092596501701,W0913000 W0873000 N0423000 N0370000; (W 91°30ʹ--W 87°30ʹ/N 42°30ʹ--N 37°00ʹ).,"Railroad map of Illinois, 1928 ",1928,1928,1928
UMN_ALMA:9974841804601701,W1720000 W0080000 N0900000 N0350000; (W 172°--W 8°/N 90°--N 35°).,Railway map of the dominion of Canada,1912,1912,1912
UMN_ALMA:9974070408301701,W0913000 W0873000 N0423000 N0370000; (W 91°30ʹ--W 87°30ʹ/N 42°30ʹ--N 37°00ʹ).,Coal mines and coal field[s] of Illinois,1916,1916,1916
UMN_ALMA:9974847609601701,"W0630500 W0624000 N0455500 N0454500; (W 63°05'00""--W 62°40'00""/N 45°55'00""--N 45°45'00"").",Province of Nova Scotia,1902,1902,1902
UMN_ALMA:9974836504501701,W1153712 W1153702 N0440549 N0440539; (W 115°37ʹ12ʺ--W 115°37ʹ02ʺ/N 44°05ʹ49ʺ--N 44°05ʹ39ʺ),"Boise National Forest, Idaho : 1917 ",1917,1917,1917
UMN_ALMA:9974819805801701,W0950000 W0710000 N0460000 N0290000; (W 95°--W 71°/N 46°--N 29°).,"Phelps's national map of the United States : a travellers' guide : embracing the principal rail roads, canals, steam boat & stage routes, throughout the Union ","1848, 1845",1845,1848
UMN_ALMA:9974819795201701,W0925300 W0861400 N0471800 N0422900; (W 92°30ʹ--W 87°/N 47°30ʹ--N 42°).,The Rand McNally new commercial atlas map of Wisconsin,1917,1917,1917
UMN_ALMA:9974064409501701,W0893400 W0815700 N0390800 N0362900; (W 89°34ʹ00ʺ--W 81°57ʹ00ʺ/N 39°08ʹ00ʺ--N 36°29ʹ00ʺ).,"Relief map, State of Kentucky ",,1924,1924
UMN_ALMA:9973981906901701,W1040200 W0963600 N0490000 N0455500; (W 104°02ʹ--W 96°36ʹ/N 49°00ʹ--N 45°55ʹ).,State of North Dakota,1920?,1920,1920
UMN_ALMA:9973981906901701,W1040200 W0963600 N0490000 N0455500; (W 104°02ʹ--W 96°36ʹ/N 49°00ʹ--N 45°55ʹ).,State of North Dakota,1920?,1920,1920
UMN_ALMA:9974819873101701,W0031000 E0052000 N0450000 N0402000; (W 3°10ʹ--E 5°20ʹ/N 45°00ʹ--N 40°20ʹ).,Map of the State of New York,1827,1827,1827
UMN_ALMA:9952568310001701,W1040300 W0962800 N0460000 N0423300; (W 104°03ʹ--W 96°28ʹ/N 46°00ʹ--N 42°33ʹ).,State of South Dakota,1921?,1921,1921
UMN_ALMA:9974088488001701,W1310000 W0650000 N0510000 N0210000; (W 131°--W 65°/N 51°--N 21°).,Military map of the United States,1869,1869,1869
UMN_ALMA:9974841705101701,E0040300 E0143500 N0651300 N0574800; (E 4°03ʹ00ʺ--E 14°35ʹ00ʺ/N 65°13ʹ00ʺ--N 57°48ʹ00ʺ),Kart over det sydlige Norge : for skole og hjem ved G. Sætren 1:1000000,1920,1920,1920
UMN_ALMA:9974843608201701,E0680600 E0972300 N0353000 N0062700; (E 68°06ʹ00ʺ--E 97°23ʹ00ʺ/N 35°30ʹ00ʺ--N 6°27ʹ00ʺ),Map of India and adjacent countries,1928,1928,1928
UMN_ALMA:9974837901001701,"W1055226 W1055226 N0462307 N0462307; (W 105°52'26""--W 105°52'26""/N 46°23'07""--N 46°23'07"")","Plan of Fort Keogh, Montana",1900,1900,1900
UMN_ALMA:9974490774001701,E0720100 E0752900 N0380000 N0353000; (E 72°01ʹ00ʺ--E 75°29ʹ00ʺ/N 38°00ʹ00ʺ--N 35°30ʹ00ʺ),[Map of the district between the Oxus River and the Indus River],1876,1876,1876
UMN_ALMA:9974077252301701,"W0740250 W0735425 N0405255 N0404049; (W 74°02'50""--W 73°54'25""/N 40°52'55""--N 40°40'49"").",Hammond's new guide map of Manhattan and the Bronx,between 1900 and 1930,1900,1930
UMN_ALMA:9974799196901701,W1270000 W0300000 N0720000 N0400000; (W 127°--W 30°/N 72°--N 40°).,The British possessions in North America from the latest authorities,1814,1814,1814
UMN_ALMA:9974077306501701,"W1244300 W0665300 N0490500 N0251900; (W 124℗ʻ43'00""--W 66℗ʻ53'00""/N 49℗ʻ05'00""--N 25℗ʻ19'00"").",Outline map of the United States,192-,192u,192u
UMN_ALMA:9974077306501701,"W1244300 W0665300 N0490500 N0251900; (W 124℗ʻ43'00""--W 66℗ʻ53'00""/N 49℗ʻ05'00""--N 25℗ʻ19'00"").",Outline map of the United States,192-,192u,192u
UMN_ALMA:9943444960001701,"W0834000 W0750900 N0392700 N0363200; (W 83°40'00""--W 75°09'00""/N 39°27'00""--N 36°32'00"")","Map of the routes examined and surveyed for the Winchester and Potomac Rail Road, State of Virginia, under the direction of Capt. J.D. Graham, U.S. Top. Eng., 1831 and 1832; surveyed by Lts. A.D. Mackay and E. French, 1st Arty., assistants in 1831, and Lts. E. French and J.F. Izard, assistants in 1832; drawn from the original plot by Lt. Humphreys, 2d Artillery",1832?,1831,1832
UMN_ALMA:9941253620001701,"W1242800 W1140700 N0420000 N0323100; (W 124°28'00""--W 114°07'00""/N 42°00'00""--N 32°31'00"")",Location of large timber holdings in northeastern California : Report of the Commissioner of Corporations on the Lumber Industry,1914?,1914,1914
UMN_ALMA:9941256780001701,"W1244200 W1162700 N0461700 N0415900; (W 124°42'00""--W 116°27'00""/N 46°17'00""--N 41°59'00"")",Location of large timber holdings in western Oregon : report of the Commissioner of Corporations on the Lumber Industry,1914?,1914,1914
UMN_ALMA:9942235040001701,"W0740700 W0740100 N0404600 N0403900; (W 74°07'00""--W 74°01'00""/N 40°46'00""--N 40°39'00"").",Jersey City sheet,1899,1887,1899
UMN_ALMA:9943454440001701,"W0901800 W0813800 N0364000 N0345800; (W 90ʻ18'00""--W 81ʻ38'00""/N 36ʻ40'00""--N 34ʻ58'00"")","Map of Tennessee : showing agricultural resources, counties, railways, post offices, public highways, rivers, soil formation, and location of coal, phosphate, copper and other minerals",1913,1913,1913
UMN_ALMA:9940789550001701,W1260000 W0860000 N0480000 N0290000; (W 126°--W 86°/N 48°--N 29°).,"Map showing Indian reservations in the United States west of the 84th meridian and number of Indians belonging thereto, 1883",1884?,1884,1884
UMN_ALMA:9940139350001701,"W0005900 E0295200 N0631800 N0391700; (W 0°59'00""--E 29°52'00""/N 63°18'00""--N 39°17'00"")",A new map of the Baltick &c. : shewing all the dominions about it with ye great or post roads and principal cross-roads,1720?,1720,1720
UMN_ALMA:9940668170001701,"W0054100 E0082800 N0511600 N0422300; (W 5°41'00""--E 8°28'00""/N 51°16'00""--N 42°23'00"")","Carte de France, routière et kilométrique indiquant les grands itinéraires automobiles",1925,1925,1925
UMN_ALMA:9941672610001701,"W0953619 W0942500 N0481142 N0470840; (W 95°36'19""--W 94°25'00"" /N 48°11'42""--N 47°08'40"")",Map of Beltrami Co. Minnesota,1917,1917,1917
UMN_ALMA:9944531750001701,W0950000 W0820000 N0500000 N0360000; (W 95°--W 82°/N 50°--N 36°).,The upper territories of the United States,1814,1814,1814
UMN_ALMA:9946603250001701,"W1040300 W0951800 N0430000 N0395900; (W 104ʻ03'00""--W 95ʻ18'00""/N 43ʻ00'00""--N 39ʻ59'00"")",State of Nebraska : compiled chiefly from the official records of the General Land Office with supplemental data from other map making agencies,1922,1922,1922
UMN_ALMA:9945206330001701,"W0794800 W0664900 N0473800 N0395800; (W 79°48'00""--W 66°49'00""/N 47°38'00""--N 39°58'00"").",Carta particolare della nuoua Belgia è parte della nuoua Anglia,between 1800 and 1899,1646,1800
UMN_ALMA:9940918230001701,"W1145200 W1090000 N0370000 N0312200; (W 114°52'00""--W 109°00'00""/N 37°00'00""--N 31°22'00"").",Topographic map of the State of Arizona,1923,1923,1923
UMN_ALMA:9940918400001701,"W1083730 W1081500 N0372000 N0370000; (W 108°37'30""--W 108°15'00""/N 37°20'00""--N 37°00'00"").","Topographic map of Mesa Verde National Park : Montezuma County, Colorado ",1928,1928,1928
UMN_ALMA:9944913890001701,"W0023800 W0014600 N0522600 N0515700; (W 2°38'00""--W 1°46'00""/N 52°26'00""--N 51°57'00"").",Worcester Shire,1695-1772,1695,1772
UMN_ALMA:9944518500001701,"W0753300 W0735300 N0412100 N0384700; (W 75°33'00""--W 73°53'00""/N 41°21'00""--N 38°47'00"").","Map of the rail roads of New Jersey, 1887 ",1887,1887,1887
UMN_ALMA:9945069660001701,"E0022200 E0031200 N0510900 N0502500; (E 2°22'00""--E 3°12'00""/N 51°09'00""--N 50°25'00"").",The Daily Telegraph war map no. 11 [of the British front],1915,1915,1915
UMN_ALMA:9940783440001701,W0950000 W0620000 N0430000 N0300000; (W 95°00ʹ--W 62°00ʹ/N 43°00ʹ--N 30°00ʹ).,United States of North America,1811,1811,1811
UMN_ALMA:9940919600001701,"E0143000 E0263000 N0551000 N0483000; (E 14°30'00""--E 26°30'00""/N 55°10'00""--N 48°30'00"").",Poland,1918?,1918,1918
UMN_ALMA:9939553080001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")","River surveys : [maps and profiles to accompany report of the water resources investigation of Minnesota, 1909-1912] ",1910-1912,1909,1912
UMN_ALMA:9944763350001701,W0772000 W0455000 N0001000 S0122000; (W 77⁰20ʹ--W 45⁰50ʹ/N 0⁰10ʹ--S 12⁰20ʹ).,"Map of the rivers Huallaga, Ucayali, & Amazon : from the observations of Lieut. Wm. L. Herndon U.S.N. ",1853,1853,1853
UMN_ALMA:9943115250001701,"W1232700 W1224400 N0492200 N0485700; (W 123°27'00""--W 122°44'00""/N 49°22'00""--N 48°57'00"").",Indexed map of greater Vancouver,between 1920 and 1929?,192u,192u
UMN_ALMA:9946958860001701,"E0250000 W1682100 N0814000 S0125600; (E 25°00'00""--W 168°21'00""/N 81°40'00""--S 12°56'00"")","A new & accurate map of Asia : drawn from actual surveys, and otherwise collected from journals ; assisted by the most approved modern maps & charts. the whole being regulated by astron. observations ",1750,1750,1750
UMN_ALMA:9947500320001701,"E0035117 E0040506 N0503049 N0502239; (E 3°51'17""--E 4°05'06""/N 50°30'49""--N 50°22'39"").",Mons comme il est aujourdhuy,1695,1695,1695
UMN_ALMA:9942809170001701,"W0952300 W0923400 N0471500 N0445700; (W 95°23'00""--W 92°34'00""/N 47°15'00""--N 44°57'00"").",Map of the Mississippi River : from Lake Itasca to the Falls of Saint Anthony,1881,1881,1881
UMN_ALMA:9942809170001701,"W0952300 W0923400 N0471500 N0445700; (W 95°23'00""--W 92°34'00""/N 47°15'00""--N 44°57'00"").",Map of the Mississippi River : from Lake Itasca to the Falls of Saint Anthony,1881,1881,1881
UMN_ALMA:9942809170001701,"W0952300 W0923400 N0471500 N0445700; (W 95°23'00""--W 92°34'00""/N 47°15'00""--N 44°57'00"").",Map of the Mississippi River : from Lake Itasca to the Falls of Saint Anthony,1881,1881,1881
UMN_ALMA:9942809170001701,"W0952300 W0923400 N0471500 N0445700; (W 95°23'00""--W 92°34'00""/N 47°15'00""--N 44°57'00"").",Map of the Mississippi River : from Lake Itasca to the Falls of Saint Anthony,1881,1881,1881
UMN_ALMA:9943968980001701,"E0074200 E0153300 N0575700 N0542700; (E 7°42'00""--E 15°33'00""/N 57°57'00""--N 54°27'00"")",Denmark,1910,1910,1910
UMN_ALMA:9944761780001701,"W0944900 W0940500 N0492200 N0485400; (W 94°49'00""--W 94°05'00""/N 49°22'00""--N 48°54'00"").","Map of the northern part of the Lake of the Woods and Shoal Lake, Rainy River District, exhibiting the country in the vicinity of Rat Portage, Province of Ontario ",1897,1897,1897
UMN_ALMA:9943096420001701,"W0052900 E0081900 N0512400 N0421600; (W 5°29'00""--E 8°19'00""/N 51°24'00""--N 42°16'00"")","Lyonnais, Savoie et Dauphiné ",1922,1922,1922
UMN_ALMA:9943096960001701,W0745300 W0731700 N0412200 N0400500; (W 74°53ʹ--W 73°17ʹ/N 41°22ʹ--N 40°05ʹ).,New York Metropolitan District,1927,1927,1927
UMN_ALMA:9942864260001701,"W0771447 W0771303 N0395037 N0394857; (W 77°14'47""--W 77°13'03""/N 39°50'37""--N 39°48'57"")",Topographical map of Gettysburg - Antietam,1909,1909,1909
UMN_ALMA:9940525930001701,"E0014200 E0594200 N0711700 N0500700; ( E 1°42'00""--E 59°42'00""/N 71°17'00""--N 50°07'00"")","A new map of Denmark, Norway, Sweden & Moscovy, shewing their present general divisions, chief cities or towns, rivers, mountains &c ",1700,1700,1700
UMN_ALMA:9942215260001701,"W0741200 W0740700 N0405600 N0405300; (W 74°12'00""--W 74°07'00""/N 40°56'00""--N 40°53'00"").",Paterson sheet,1899,1887,1899
UMN_ALMA:9954522850001701,E0570700 W1685900 N0811500 N0421700; Not given,Siberia,1914-1918,1914,1918
UMN_ALMA:9950021040001701,E1720000 W1270000 N0720000 N0500000; (E 172⁰--W 127⁰/N 72⁰--N 50⁰).,Standard map of the Territory of Alaska,1927,1927,1927
UMN_ALMA:9953630580001701,"W0931944 W0931137 N0450304 N0445324; (W 93°19'44""--W 93°11'37""/N 45°03'04""--N 44°53'24"").",Hudson's indexed map of Minneapolis,between 1920 and 1929,192u,192u
UMN_ALMA:9953608470001701,W0931549 W0931549 N0445848 N0445848; (W 93°15ʹ49ʺ--W 93°15ʹ49ʺ/N 44°58ʹ48ʺ--N 44°58ʹ48ʺ).,Map of the city of Minneapolis,1888,1888,1888
UMN_ALMA:9956152400001701,"W0971400 W0864100 N0492300 N0422200; (W 97°14'00""--W 86°41'00""/N 49°23'00""--N 42°22'00"").",Rand McNally official 1922 auto trails map,1922,1922,1922
UMN_ALMA:9957675710001701,"W0960300 W0952100 N0472400 N0470200; (W 96°03'00""--W 95°21'00""/N 47°24'00""--N 47°02'00"").","Map of the White Earth Indian Reservation, Minnesota, 1910 : as existing at the passage of the Act of Jan. 14, 1889 (U.S. Stat. L vol. 25 p. 642) ",1910,1889,1910
UMN_ALMA:9950887940001701,"E1442400 W0642100 N0713600 S0144500; (E 144°24'00""--W 64°21'00""/N 71°36'00""--S 14°45'00"")","Charte von America : nach astronomischen Bestimmungen, den neuesten Nachrichten und Charten ",1813,1813,1813
UMN_ALMA:9949984230001701,W0924100 W0921100 N0475800 N0474800; (W 92⁰41ʹ--W 92⁰11ʹ/N 47⁰58ʹ--N 47⁰48ʹ).,Principal points of interest on Vermilion Lake,between 1920 and 1929?,192u,192u
UMN_ALMA:9949955150001701,"W1040000 W0970000 N0490000 N0460000; (W 104°00'00""--W 97°00'00""/N 49°00'00""--N 46°00'00"").","The Federal Aid Highway System progress map : [Eastern North Dakota, Central North Dakota, and Western North Dakota] ",1927,1927,1927
UMN_ALMA:9954584370001701,"W0064200 E0020500 N0555500 N0494000; (W 6°42'00""--E 2°05'00""/N 55°55'00""--N 49°40'00"")",Bacon's cycling road-map of England & Wales,1915,1915,1915
UMN_ALMA:9954622930001701,"W0710500 W0665300 N0472700 N0425500; (W 71°05'00""--W 66°53'00""/N 47°27'00""--N 42°55'00"")",Map of the coast of Maine (eastern part),В1893,1893,1893
UMN_ALMA:9952808100001701,W1250000 W0670000 N0520000 N0190000; (W 125°--W 67°/N 52°--N 19°).,Federal aid highway system of the United States,1923,1923,1923
UMN_ALMA:9951773750001701,W0970000 W0910000 N0492000 N0433000; (W 97°00ʻ--W 91°00ʻ/N 49°20ʻ--N 43°30ʻ).,Minnesota,1907,1907,1907
UMN_ALMA:9957678030001701,W0790000 W0720000 N0450000 N0420000; (W 79⁰--W 72⁰/N 45⁰--N 41⁰).,State of New York,1913,1913,1913
UMN_ALMA:9953345990001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Minnesota game refuges,1915?,1915,1915
UMN_ALMA:9952804110001701,"E1442400 W0642100 N0713600 S0144500; (E 144°24'00""--W 64°21'00""/N 71°36'00""--S 14°45'00"").","Fifty thousand miles of national highways proposed by the National Highways Association, Washington, D.C : with the alignment of the Lincoln Highway (tentative location - subject to revision) showing every city, town, village, and hamlet throughout its entire length ",1915,1915,1915
UMN_ALMA:9954622470001701,W1350000 W0550000 N0500000 N0350000; (W 135°--W 55°/N 50°--N 35°).,Map indicating main automobile roads between Canada and United States,1926,1926,1926
UMN_ALMA:9949986180001701,W0944500 W0934000 N0474100 N0465500; (W 94⁰45ʹ--W 93⁰40ʹ/N 47⁰41ʹ--N 46⁰55ʹ).,"Map of the Winnibigoshish, Chippewa, Leech Lake, Cass Lake, and White Oak Indian Reservations ",1902,1902,1902
UMN_ALMA:9951857480001701,W1090400 W1020300 N0410000 N0365900; (W 109⁰04ʹ--W 102⁰03ʹ/N 41⁰--N 36⁰59ʹ).,Rand McNally main highway map of Colorado,1925,1925,1925
UMN_ALMA:9957340240001701,E0713000 E0894000 N0313000 N0164000; (E 71°30ʹ--E 89°40ʹ/N 31°30ʹ--N 16°40ʹ).,"Map of the East Indian Railway, shewing the line proposed to be constructed to connect Calcutta with the northwest provinces and the intermediate civil & military stations : to accompany the report of the managing director of the East Indian Railway Company",1846,1846,1846
UMN_ALMA:9954282360001701,"W0715302 W0714352 N0422028 N0421236; (W 71°53'02""--W 71°43'52""/N 42°20'28""--N 42°12'36"").",Map of Worcester district,1897,1897,1897
UMN_ALMA:9954586840001701,"W0873126 N0420122 N0413838; (W 87°56'24""--W 87°31'26""/N 42°01'22""--N 41°38'38"").||W0874049 W0873529 N0415454 N0414930; (W 87°40'49""--W 87°35'29""/N 41°54'54""--N 41°49'30"").",Chicago motor coach pictorial map of Chicago : Pictorial map of downtown Chicago,between 1920 and 1929?,192u,192u
UMN_ALMA:9957881820001701,"W0971400 W0892900 N0492300 N0432900; (W 97ʻ14'00""--W 89ʻ29'00""/N 49ʻ23'00""--N 43ʻ29'00"")",Minnesota,1867,1867,1881
UMN_ALMA:9954884050001701,"W0825900 W0825400 N0421829 N0421500; (W 82°59'00""--W 82°54'00""/N 42°18'29""--N 42°15'00"").","Walker airport, border cities : Tecumseh, Riverside, Ford, Walkerville, Windsor, Sandwich, Ojibway, La Salle, & Sandwich West Twp",1927,1927,1927
UMN_ALMA:9957887350001701,W0970000 W0900000 N0483000 N0433000; (W 97⁰00ʹ--W 90⁰00ʹ/N 48⁰30ʹ--N 43⁰30ʹ).,Minnesota,1864?,1864,1864
UMN_ALMA:9956961800001701,E0650000 E1000000 N0330000 N0060000; (E 65⁰--E 100⁰/N 33⁰--N 6⁰).,"A map of Hindoostan, or the Mogul Empire : from the latest authorities. Inscribed to Sir Joseph Banks Bart., President of the Royal Society & c., & c. by his much obliged & faithful friend and servant ",1788,1788,1788
UMN_ALMA:9957339810001701,W0971500 W0893000 N0492300 N0433000; (W 97°15'--W 89°30; /N 49°23'--N 43°30'),Map of Minnesota,1923,1923,1923
UMN_ALMA:9954287650001701,"W1800000 E1800000 N0900000 S0900000; (W 180°00'00""--E 180°00'00""/N 90°00'00""--S 90°00'00"")","[Double cordiform map of the world, 1538] ",between 1920 and 1929?,1538,1920
UMN_ALMA:9949563100001701,"W0770711 W0765433 N0385945 N0384729; (W 77°07'11""--W 76°54'33""/N 38°59'45""--N 38°47'29"").","The ""Standard guide"" up-to-date ready reference map of Washington : to accompany the ""Washington standard guide"" ",1920,1920,1920
