STATEABBR,PRINMERCD,PRINMER,Township,TWNSHPFRAC,Township Direction,Range,RANGEFRAC,Range Direction,TWNSHPDPCD,PLSSID,TWNSHPLAB,Bounding Box
MI,19,Michigan Meridian,46,0,N,46,0,W,0,MI190460N0460W0,46N 46W,"-90.1154328, 46.33322832, -89.9898415, 46.41985742"
MI,19,Michigan Meridian,11,0,N,3,0,W,0,MI190110N0030W0,11N 3W,"-84.72665787, 43.29164215, -84.60716637, 43.37923763"
MI,19,Michigan Meridian,43,0,N,12,0,W,0,MI190430N0120W0,43N 12W,"-85.86508407, 46.07197511, -85.73807078, 46.15859456"
MI,19,Michigan Meridian,11,0,N,9,0,E,0,MI190110N0090E0,11N 9E,"-83.46287247, 43.3208215, -83.342311, 43.40992908"
MI,19,Michigan Meridian,32,0,N,1,0,E,0,MI190320N0010E0,32N 1E,"-84.36771065, 45.11262306, -84.2461237, 45.1987561"
MI,19,Michigan Meridian,26,0,N,14,0,W,0,MI190260N0140W0,26N 14W,"-86.058958, 44.60108442, -85.93662135, 44.69004595"
MI,19,Michigan Meridian,19,0,N,18,0,W,0,MI190190N0180W0,19N 18W,"-86.52069644, 43.99244399, -86.39959737, 44.08200932"
MI,19,Michigan Meridian,8,0,N,7,0,W,0,MI190080N0070W0,8N 7W,"-85.19369461, 43.03204553, -85.07494074, 43.12021479"
MI,19,Michigan Meridian,63,0,N,37,0,W,0,MI190630N0370W0,63N 37W,"-89.06450402, 47.83819921, -88.93581981, 47.89485652"
MI,19,Michigan Meridian,16,0,N,12,0,E,0,MI190160N0120E0,16N 12E,"-83.12157358, 43.76237974, -82.99961979, 43.85222752"
MI,19,Michigan Meridian,3,0,N,15,0,E,0,MI190030N0150E0,3N 15E,"-82.7299377, 42.6354356, -82.60604087, 42.72461324"
MI,19,Michigan Meridian,41,0,N,20,0,W,0,MI190410N0200W0,41N 20W,"-86.867993, 45.89702661, -86.74163559, 45.98466088"
MI,19,Michigan Meridian,28,0,N,6,0,W,0,MI190280N0060W0,28N 6W,"-85.09227506, 44.77129049, -84.96886918, 44.8590187"
MI,19,Michigan Meridian,24,0,N,3,0,W,0,MI190240N0030W0,24N 3W,"-84.73535104, 44.42116912, -84.61062725, 44.51142144"
MI,19,Michigan Meridian,51,0,N,41,0,W,0,MI190510N0410W0,51N 41W,"-89.56744718, 46.76475178, -89.43991054, 46.85293075"
MI,19,Michigan Meridian,26,0,N,8,0,E,0,MI190260N0080E0,26N 8E,"-83.5252864, 44.59748828, -83.40224458, 44.68496103"
MI,19,Michigan Meridian,11,0,N,1,0,E,0,MI190110N0010E0,11N 1E,"-84.3699077, 43.30238251, -84.28963651, 43.39017349"
MI,19,Michigan Meridian,41,0,N,33,0,W,0,MI190410N0330W0,41N 33W,"-88.43389668, 45.97523364, -88.36701673, 45.98587656"
MI,19,Michigan Meridian,15,0,N,7,0,E,0,MI190150N0070E0,15N 7E,"-83.60522718, 43.65283143, -83.58485256, 43.66741539"
MI,19,Michigan Meridian,1,0,N,12,0,E,0,MI190010N0120E0,1N 12E,"-83.08694243, 42.44736582, -82.96602603, 42.5384565"
MI,19,Michigan Meridian,12,0,N,8,0,W,0,MI190120N0080W0,12N 8W,"-85.3234729, 43.38036914, -85.20359802, 43.46782503"
MI,19,Michigan Meridian,24,0,N,1,0,E,0,MI190240N0010E0,24N 1E,"-84.37068527, 44.42064247, -84.24848357, 44.50722785"
MI,19,Michigan Meridian,42,0,N,1,0,W,0,MI190420N0010W0,42N 1W,"-84.48886212, 45.98442851, -84.36290624, 46.07177599"
MI,19,Michigan Meridian,17,0,N,16,0,W,0,MI190170N0160W0,17N 16W,"-86.27879873, 43.81601237, -86.1581102, 43.90428086"
MI,19,Michigan Meridian,9,0,S,8,0,E,0,MI190090S0080E0,9S 8E,"-83.52856942, 41.73087967, -83.45273098, 41.73673518"
MI,19,Michigan Meridian,5,0,S,4,0,E,0,MI190050S0040E0,5S 4E,"-84.00820345, 41.99107398, -83.88601564, 42.08040423"
MI,19,Michigan Meridian,10,0,N,16,0,E,0,MI190100N0160E0,10N 16E,"-82.65434284, 43.2489576, -82.53017108, 43.34373381"
MI,19,Michigan Meridian,6,0,S,9,0,E,0,MI190060S0090E0,6S 9E,"-83.41918345, 41.92107248, -83.30053801, 42.00789797"
MI,19,Michigan Meridian,39,0,N,11,0,W,0,MI190390N0110W0,39N 11W,"-85.72159957, 45.71774397, -85.61738734, 45.7792508"
MI,19,Michigan Meridian,21,0,N,9,0,W,0,MI190210N0090W0,21N 9W,"-85.45688682, 44.16480287, -85.33491498, 44.25260038"
MI,19,Michigan Meridian,6,0,S,4,0,W,0,MI190060S0040W0,6S 4W,"-84.82634775, 41.89790583, -84.70930624, 41.98569446"
MI,19,Michigan Meridian,43,0,N,9,0,W,0,MI190430N0090W0,43N 9W,"-85.48822895, 46.07586316, -85.3626214, 46.15864848"
MI,19,Michigan Meridian,17,0,N,10,0,W,0,MI190170N0100W0,17N 10W,"-85.56252913, 43.81473699, -85.44272794, 43.90192136"
MI,19,Michigan Meridian,26,0,N,9,0,E,0,MI190260N0090E0,26N 9E,"-83.40327001, 44.59807438, -83.28069229, 44.68536501"
MI,19,Michigan Meridian,33,0,N,2,0,E,0,MI190330N0020E0,33N 2E,"-84.24662839, 45.19855942, -84.12380341, 45.28247623"
MI,19,Michigan Meridian,9,0,N,12,0,W,0,MI190090N0120W0,9N 12W,"-85.79065312, 43.1166144, -85.67027715, 43.20527393"
MI,19,Michigan Meridian,14,0,N,10,0,W,0,MI190140N0100W0,14N 10W,"-85.56263491, 43.55476529, -85.44315959, 43.64215418"
MI,19,Michigan Meridian,45,0,N,12,0,W,0,MI190450N0120W0,45N 12W,"-85.86508376, 46.24466114, -85.73911378, 46.33217908"
MI,19,Michigan Meridian,45,0,N,4,0,W,0,MI190450N0040W0,45N 4W,"-84.86395755, 46.24476847, -84.7384849, 46.33202125"
MI,19,Michigan Meridian,16,0,N,9,0,W,0,MI190160N0090W0,16N 9W,"-85.44418498, 43.72746134, -85.3234521, 43.8147362"
MI,19,Michigan Meridian,7,0,S,19,0,W,0,MI190070S0190W0,7S 19W,"-86.57141718, 41.81248573, -86.45532853, 41.89947562"
MI,19,Michigan Meridian,12,0,N,5,0,W,0,MI190120N0050W0,12N 5W,"-84.96544293, 43.37903393, -84.84497357, 43.46624139"
MI,19,Michigan Meridian,35,0,N,1,0,E,0,MI190350N0010E0,35N 1E,"-84.36942993, 45.36830524, -84.24733884, 45.45726661"
MI,19,Michigan Meridian,43,0,N,7,0,E,0,MI190430N0070E0,43N 7E,"-83.6137465, 46.07126786, -83.57094266, 46.10026262"
MI,19,Michigan Meridian,47,0,N,23,0,W,0,MI190470N0230W0,47N 23W,"-87.24223872, 46.42024272, -87.11640883, 46.50663651"
MI,19,Michigan Meridian,5,0,S,8,0,W,0,MI190050S0080W0,5S 8W,"-85.29364177, 41.98484242, -85.17582743, 42.07253949"
MI,19,Michigan Meridian,4,0,N,1,0,E,0,MI190040N0010E0,4N 1E,"-84.36378316, 42.68634596, -84.26354695, 42.77606967"
MI,19,Michigan Meridian,42,0,N,25,0,W,0,MI190420N0250W0,42N 25W,"-87.49266676, 45.98531319, -87.36721803, 46.07271679"
MI,19,Michigan Meridian,8,0,S,3,0,W,0,MI190080S0030W0,8S 3W,"-84.70901787, 41.7234925, -84.5923852, 41.81103257"
MI,19,Michigan Meridian,3,0,N,1,0,W,0,MI190030N0010W0,3N 1W,"-84.48411111, 42.59619704, -84.36354834, 42.68315616"
MI,19,Michigan Meridian,23,0,N,2,0,W,0,MI190230N0020W0,23N 2W,"-84.61413867, 44.33441763, -84.49146306, 44.423549"
MI,19,Michigan Meridian,23,0,N,9,0,E,0,MI190230N0090E0,23N 9E,"-83.40125371, 44.33713595, -83.3149625, 44.42497143"
MI,19,Michigan Meridian,38,0,N,25,0,W,0,MI190380N0250W0,38N 25W,"-87.44937777, 45.63763731, -87.32566057, 45.72590161"
MI,19,Michigan Meridian,2,0,N,4,0,W,0,MI190020N0040W0,2N 4W,"-84.83627267, 42.50929296, -84.71875416, 42.59700003"
MI,19,Michigan Meridian,51,0,N,43,0,W,0,MI190510N0430W0,51N 43W,"-89.8207015, 46.76503631, -89.69301, 46.83773934"
MI,19,Michigan Meridian,11,0,N,11,0,W,0,MI190110N0110W0,11N 11W,"-85.68250541, 43.29373072, -85.56256867, 43.38130177"
MI,19,Michigan Meridian,6,0,N,7,0,E,0,MI190060N0070E0,6N 7E,"-83.69263729, 42.87126234, -83.57105392, 42.96149246"
MI,19,Michigan Meridian,31,0,N,3,0,E,0,MI190310N0030E0,31N 3E,"-84.12415159, 45.02840063, -84.00111951, 45.11297349"
MI,19,Michigan Meridian,3,0,S,5,0,W,0,MI190030S0050W0,3S 5W,"-84.94420341, 42.15942005, -84.82686745, 42.24698447"
MI,19,Michigan Meridian,48,0,N,17,0,W,0,MI190480N0170W0,48N 17W,"-86.49010236, 46.50600681, -86.36486254, 46.57819308"
MI,19,Michigan Meridian,22,0,N,4,0,E,0,MI190220N0040E0,22N 4E,"-84.00498085, 44.24802849, -83.88311656, 44.33491585"
MI,19,Michigan Meridian,58,0,N,30,0,W,0,MI190580N0300W0,58N 30W,"-88.17367631, 47.37305898, -88.04560285, 47.46019096"
MI,19,Michigan Meridian,46,0,N,16,0,W,0,MI190460N0160W0,46N 16W,"-86.3650468, 46.33163624, -86.24072904, 46.41919023"
MI,19,Michigan Meridian,22,0,N,3,0,E,0,MI190220N0030E0,22N 3E,"-84.12570253, 44.24801158, -84.00433453, 44.33493525"
MI,19,Michigan Meridian,64,0,N,39,0,W,0,MI190640N0390W0,64N 39W,"-89.23565133, 47.89443834, -89.19220289, 47.93802184"
MI,19,Michigan Meridian,16,0,N,8,0,W,0,MI190160N0080W0,16N 8W,"-85.32442653, 43.72723495, -85.20539994, 43.81445815"
MI,19,Michigan Meridian,3,0,N,7,0,E,0,MI190030N0070E0,3N 7E,"-83.68286808, 42.60629506, -83.56213434, 42.69902753"
MI,19,Michigan Meridian,6,0,N,5,0,W,0,MI190060N0050W0,6N 5W,"-84.95618365, 42.85686392, -84.83717607, 42.94379203"
MI,19,Michigan Meridian,31,0,N,10,0,W,0,MI190310N0100W0,31N 10W,"-85.56686282, 45.04056672, -85.54629481, 45.06975072"
MI,19,Michigan Meridian,56,0,N,31,0,W,0,MI190560N0310W0,56N 31W,"-88.29904401, 47.19970415, -88.17197402, 47.2866842"
MI,19,Michigan Meridian,21,0,N,6,0,E,0,MI190210N0060E0,21N 6E,"-83.76369128, 44.16195198, -83.64190492, 44.24963248"
MI,19,Michigan Meridian,13,0,N,4,0,W,0,MI190130N0040W0,13N 4W,"-84.84758187, 43.46611701, -84.72684561, 43.55350539"
MI,19,Michigan Meridian,43,0,N,10,0,W,0,MI190430N0100W0,43N 10W,"-85.61345292, 46.07212944, -85.48813927, 46.15873378"
MI,19,Michigan Meridian,40,0,N,26,0,W,0,MI190400N0260W0,40N 26W,"-87.57367111, 45.81073458, -87.44849608, 45.89896307"
MI,19,Michigan Meridian,27,0,N,14,0,W,0,MI190270N0140W0,27N 14W,"-86.05911487, 44.68918044, -85.93716204, 44.77873582"
MI,19,Michigan Meridian,9,0,S,2,0,W,0,MI190090S0020W0,9S 2W,"-84.5923852, 41.70135951, -84.47582774, 41.72424393"
MI,19,Michigan Meridian,18,0,N,4,0,W,0,MI190180N0040W0,18N 4W,"-84.84900153, 43.90091297, -84.72752283, 43.98833116"
MI,19,Michigan Meridian,47,0,N,20,0,W,0,MI190470N0200W0,47N 20W,"-86.86637614, 46.41967419, -86.74033521, 46.50746489"
MI,19,Michigan Meridian,47,0,N,32,0,W,0,MI190470N0320W0,47N 32W,"-88.36644445, 46.41991748, -88.24127026, 46.50645048"
MI,19,Michigan Meridian,1,0,S,2,0,W,0,MI190010S0020W0,1S 2W,"-84.60073541, 42.3347264, -84.48209395, 42.4221121"
MI,19,Michigan Meridian,1,0,N,12,0,W,0,MI190010N0120W0,1N 12W,"-85.77936393, 42.42070485, -85.66124586, 42.50803988"
MI,19,Michigan Meridian,20,0,N,1,0,E,0,MI190200N0010E0,20N 1E,"-84.3679567, 44.08370201, -84.28838115, 44.16130844"
MI,19,Michigan Meridian,28,0,N,8,0,E,0,MI190280N0080E0,28N 8E,"-83.52625738, 44.77085533, -83.40431493, 44.85953685"
MI,19,Michigan Meridian,44,0,N,3,0,W,0,MI190440N0030W0,44N 3W,"-84.73879317, 46.15748835, -84.61342067, 46.24516119"
MI,19,Michigan Meridian,54,0,N,35,0,W,0,MI190540N0350W0,54N 35W,"-88.80669374, 47.02546383, -88.67891778, 47.1126726"
MI,19,Michigan Meridian,5,0,S,3,0,E,0,MI190050S0030E0,5S 3E,"-84.13195915, 41.98357235, -84.00426, 42.07362171"
MI,19,Michigan Meridian,8,0,N,5,0,W,0,MI190080N0050W0,8N 5W,"-84.95617599, 43.03254239, -84.83697041, 43.11960845"
MI,19,Michigan Meridian,49,0,N,32,0,W,0,MI190490N0320W0,49N 32W,"-88.36579485, 46.59254193, -88.24036389, 46.67914234"
MI,19,Michigan Meridian,37,0,N,26,0,W,0,MI190370N0260W0,37N 26W,"-87.57374419, 45.55088362, -87.44927562, 45.63763731"
MI,19,Michigan Meridian,1,0,S,15,0,W,0,MI190010S0150W0,1S 15W,"-86.11054769, 42.33206229, -85.99432857, 42.41896003"
MI,19,Michigan Meridian,29,0,N,1,0,E,0,MI190290N0010E0,29N 1E,"-84.37192497, 44.85496184, -84.25197789, 44.94193528"
MI,19,Michigan Meridian,3,0,S,9,0,E,0,MI190030S0090E0,3S 9E,"-83.42660221, 42.1794004, -83.30609018, 42.26829688"
MI,19,Michigan Meridian,19,0,N,6,0,E,0,MI190190N0060E0,19N 6E,"-83.80681919, 43.99761705, -83.68548594, 44.08448294"
MI,19,Michigan Meridian,13,0,N,12,0,W,0,MI190130N0120W0,13N 12W,"-85.80159886, 43.46682051, -85.6818028, 43.55495634"
MI,19,Michigan Meridian,37,0,N,24,0,W,0,MI190370N0240W0,37N 24W,"-87.32749049, 45.55009047, -87.20302267, 45.63791861"
MI,19,Michigan Meridian,51,0,N,42,0,W,0,MI190510N0420W0,51N 42W,"-89.69361904, 46.76506596, -89.56654714, 46.83776638"
MI,19,Michigan Meridian,2,0,N,11,0,W,0,MI190020N0110W0,2N 11W,"-85.66306799, 42.50803988, -85.54300781, 42.59476919"
MI,19,Michigan Meridian,3,0,S,15,0,W,0,MI190030S0150W0,3S 15W,"-86.10884736, 42.1566031, -85.99273438, 42.24388882"
MI,19,Michigan Meridian,3,0,S,9,0,W,0,MI190030S0090W0,3S 9W,"-85.41352129, 42.15800916, -85.29536011, 42.24613706"
MI,19,Michigan Meridian,12,0,N,10,0,E,0,MI190120N0100E0,12N 10E,"-83.34760359, 43.40992908, -83.22576429, 43.49806024"
MI,19,Michigan Meridian,16,0,N,10,0,E,0,MI190160N0100E0,16N 10E,"-83.35878722, 43.75613675, -83.2381229, 43.84526415"
MI,19,Michigan Meridian,24,0,N,10,0,W,0,MI190240N0100W0,24N 10W,"-85.57889027, 44.42458361, -85.45656992, 44.51227603"
MI,19,Michigan Meridian,13,0,N,11,0,W,0,MI190130N0110W0,13N 11W,"-85.68293649, 43.46801875, -85.5623068, 43.55544168"
MI,19,Michigan Meridian,42,0,N,36,0,W,0,MI190420N0360W0,42N 36W,"-88.86631114, 46.0159947, -88.74132215, 46.07304183"
MI,19,Michigan Meridian,17,0,N,12,0,E,0,MI190170N0120E0,17N 12E,"-83.12424656, 43.84872822, -83.00201578, 43.93878323"
MI,19,Michigan Meridian,27,0,N,6,0,W,0,MI190270N0060W0,27N 6W,"-85.09400867, 44.68409369, -84.96980792, 44.77178516"
MI,19,Michigan Meridian,25,0,N,4,0,E,0,MI190250N0040E0,25N 4E,"-84.00910062, 44.50885899, -83.88664054, 44.59537391"
MI,19,Michigan Meridian,6,0,S,8,0,E,0,MI190060S0080E0,6S 8E,"-83.5370996, 41.91153621, -83.41800143, 42.00043305"
MI,19,Michigan Meridian,1,0,N,14,0,W,0,MI190010N0140W0,1N 14W,"-86.01290698, 42.4188855, -85.89497681, 42.50659243"
MI,19,Michigan Meridian,13,0,N,5,0,W,0,MI190130N0050W0,13N 5W,"-84.96645424, 43.46611701, -84.84599837, 43.55333888"
MI,19,Michigan Meridian,25,0,N,15,0,W,0,MI190250N0150W0,25N 15W,"-86.18102435, 44.51479992, -86.05868449, 44.60465232"
MI,19,Michigan Meridian,39,0,N,8,0,W,0,MI190390N0080W0,39N 8W,"-85.35094111, 45.78909449, -85.33023367, 45.80371434"
MI,19,Michigan Meridian,26,0,N,7,0,E,0,MI190260N0070E0,26N 7E,"-83.64652186, 44.59612447, -83.52361879, 44.68400295"
MI,19,Michigan Meridian,12,0,N,15,0,W,0,MI190120N0150W0,12N 15W,"-86.15854533, 43.3805401, -86.03907557, 43.46860056"
MI,19,Michigan Meridian,3,0,S,1,0,E,0,MI190030S0010E0,3S 1E,"-84.36508069, 42.16004286, -84.24842086, 42.24834098"
MI,19,Michigan Meridian,6,0,S,20,0,W,0,MI190060S0200W0,6S 20W,"-86.62849749, 41.89947282, -86.57012321, 41.97205906"
MI,19,Michigan Meridian,40,0,N,18,0,W,0,MI190400N0180W0,40N 18W,"-86.56404217, 45.80928298, -86.45925176, 45.89657569"
MI,19,Michigan Meridian,49,0,N,40,0,W,0,MI190490N0400W0,49N 40W,"-89.36482183, 46.59275512, -89.23996524, 46.67987589"
MI,19,Michigan Meridian,11,0,N,7,0,W,0,MI190110N0070W0,11N 7W,"-85.20437948, 43.29259022, -85.08457967, 43.38036914"
MI,19,Michigan Meridian,18,0,N,6,0,E,0,MI190180N0060E0,18N 6E,"-83.80656594, 43.98317107, -83.68630582, 43.99797789"
MI,19,Michigan Meridian,42,0,N,26,0,W,0,MI190420N0260W0,42N 26W,"-87.61684674, 45.98554774, -87.49200114, 46.07279656"
MI,19,Michigan Meridian,29,0,N,8,0,W,0,MI190290N0080W0,29N 8W,"-85.33268433, 44.85922592, -85.21060604, 44.94643411"
MI,19,Michigan Meridian,44,0,N,12,0,W,0,MI190440N0120W0,44N 12W,"-85.86511174, 46.15850415, -85.73907419, 46.24467432"
MI,19,Michigan Meridian,6,0,N,3,0,W,0,MI190060N0030W0,6N 3W,"-84.72012909, 42.85670442, -84.60192334, 42.94354019"
MI,19,Michigan Meridian,5,0,N,9,0,E,0,MI190050N0090E0,5N 9E,"-83.45337195, 42.79266027, -83.33286504, 42.88287624"
MI,19,Michigan Meridian,24,0,N,12,0,W,0,MI190240N0120W0,24N 12W,"-85.81907998, 44.42416155, -85.69647717, 44.51295325"
MI,19,Michigan Meridian,32,0,N,9,0,E,0,MI190320N0090E0,32N 9E,"-83.39306893, 45.12071301, -83.30328953, 45.20871185"
MI,19,Michigan Meridian,58,0,N,29,0,W,0,MI190580N0290W0,58N 29W,"-88.04622568, 47.37304908, -87.91935796, 47.4602391"
MI,19,Michigan Meridian,1,0,S,6,0,E,0,MI190010S0060E0,1S 6E,"-83.78724507, 42.34228439, -83.6619361, 42.43109283"
MI,19,Michigan Meridian,22,0,N,7,0,E,0,MI190220N0070E0,22N 7E,"-83.6447895, 44.24963041, -83.52172905, 44.33829501"
MI,19,Michigan Meridian,21,0,N,3,0,W,0,MI190210N0030W0,21N 3W,"-84.73166554, 44.16049008, -84.61006563, 44.24795963"
MI,19,Michigan Meridian,34,0,N,8,0,E,0,MI190340N0080E0,34N 8E,"-83.52053815, 45.29268773, -83.39928233, 45.36380425"
MI,19,Michigan Meridian,5,0,S,18,0,W,0,MI190050S0180W0,5S 18W,"-86.45596514, 41.9856184, -86.33918086, 42.07259558"
MI,19,Michigan Meridian,9,0,S,1,0,W,0,MI190090S0010W0,9S 1W,"-84.47583329, 41.70379985, -84.360371, 41.72439464"
MI,19,Michigan Meridian,34,0,N,29,0,W,0,MI190340N0290W0,34N 29W,"-87.90469819, 45.33406513, -87.82209489, 45.37758654"
MI,19,Michigan Meridian,3,0,N,4,0,E,0,MI190030N0040E0,3N 4E,"-84.03544538, 42.59943815, -83.91435054, 42.68783804"
MI,19,Michigan Meridian,7,0,S,8,0,E,0,MI190070S0080E0,7S 8E,"-83.53499977, 41.82360745, -83.41525696, 41.91222509"
MI,19,Michigan Meridian,2,0,N,7,0,E,0,MI190020N0070E0,2N 7E,"-83.67710816, 42.51937973, -83.55730094, 42.61072527"
MI,19,Michigan Meridian,2,0,S,8,0,E,0,MI190020S0080E0,2S 8E,"-83.54754505, 42.26247563, -83.42657316, 42.35256099"
MI,19,Michigan Meridian,35,0,N,5,0,E,0,MI190350N0050E0,35N 5E,"-83.88788664, 45.37290392, -83.76212534, 45.45800022"
MI,19,Michigan Meridian,68,0,N,31,0,W,0,MI190680N0310W0,68N 31W,"-88.28274521, 48.25329597, -88.24457736, 48.26426303"
MI,19,Michigan Meridian,18,0,N,11,0,E,0,MI190180N0110E0,18N 11E,"-83.24461589, 43.9323155, -83.12424656, 44.00835979"
MI,19,Michigan Meridian,50,0,N,42,0,W,0,MI190500N0420W0,50N 42W,"-89.6139652, 46.67914218, -89.48921756, 46.76576528"
MI,19,Michigan Meridian,36,0,N,1,0,E,0,MI190360N0010E0,36N 1E,"-84.3704169, 45.45577357, -84.24867283, 45.54283393"
MI,19,Michigan Meridian,9,0,N,3,0,W,0,MI190090N0030W0,9N 3W,"-84.71931605, 43.11776513, -84.60051857, 43.20483292"
MI,19,Michigan Meridian,22,0,N,2,0,W,0,MI190220N0020W0,22N 2W,"-84.6125262, 44.24749172, -84.4900097, 44.33469133"
MI,19,Michigan Meridian,13,0,N,9,0,E,0,MI190130N0090E0,13N 9E,"-83.46495503, 43.49446363, -83.34760359, 43.5828784"
MI,19,Michigan Meridian,3,0,S,11,0,W,0,MI190030S0110W0,3S 11W,"-85.64834019, 42.15731552, -85.53035777, 42.24534774"
MI,19,Michigan Meridian,28,0,N,9,0,W,0,MI190280N0090W0,28N 9W,"-85.45616642, 44.77263098, -85.3325419, 44.85980751"
MI,19,Michigan Meridian,27,0,N,6,0,E,0,MI190270N0060E0,27N 6E,"-83.76772955, 44.68273398, -83.64558816, 44.77026307"
MI,19,Michigan Meridian,19,0,N,8,0,W,0,MI190190N0080W0,19N 8W,"-85.32598207, 43.98702318, -85.20648757, 44.07396764"
MI,19,Michigan Meridian,46,0,N,36,0,W,0,MI190460N0360W0,46N 36W,"-88.86620542, 46.33313927, -88.74087272, 46.42002763"
MI,19,Michigan Meridian,45,0,N,27,0,W,0,MI190450N0270W0,45N 27W,"-87.74133507, 46.24667841, -87.61486233, 46.33427554"
MI,19,Michigan Meridian,6,0,S,18,0,W,0,MI190060S0180W0,6S 18W,"-86.45596514, 41.89934823, -86.33952329, 41.98577511"
MI,19,Michigan Meridian,11,0,N,3,0,E,0,MI190110N0030E0,11N 3E,"-84.17048433, 43.3075312, -84.05151555, 43.3951833"
MI,19,Michigan Meridian,2,0,S,9,0,W,0,MI190020S0090W0,2S 9W,"-85.41510531, 42.24530497, -85.29712332, 42.33284474"
MI,19,Michigan Meridian,44,0,N,13,0,W,0,MI190440N0130W0,44N 13W,"-85.99052254, 46.15818322, -85.86504982, 46.24466114"
MI,19,Michigan Meridian,6,0,N,7,0,W,0,MI190060N0070W0,6N 7W,"-85.19368316, 42.85701661, -85.07470831, 42.94398245"
MI,19,Michigan Meridian,3,0,S,10,0,E,0,MI190030S0100E0,3S 10E,"-83.30895117, 42.18140186, -83.18936661, 42.26995459"
MI,19,Michigan Meridian,32,0,N,6,0,E,0,MI190320N0060E0,32N 6E,"-83.76216606, 45.11715305, -83.63345041, 45.20528889"
MI,19,Michigan Meridian,44,0,N,10,0,W,0,MI190440N0100W0,44N 10W,"-85.61346204, 46.15862488, -85.48813927, 46.24559296"
MI,19,Michigan Meridian,49,0,N,29,0,W,0,MI190490N0290W0,49N 29W,"-87.99148657, 46.59257293, -87.86572534, 46.67983274"
MI,19,Michigan Meridian,45,0,N,40,0,W,0,MI190450N0400W0,45N 40W,"-89.36561354, 46.24655623, -89.2407944, 46.33318078"
MI,19,Michigan Meridian,22,0,N,13,0,W,0,MI190220N0130W0,22N 13W,"-85.94147236, 44.25117526, -85.82056528, 44.33917453"
MI,19,Michigan Meridian,7,0,N,2,0,E,0,MI190070N0020E0,7N 2E,"-84.28476827, 42.95406438, -84.16704349, 43.04259131"
MI,19,Michigan Meridian,13,0,N,12,0,E,0,MI190130N0120E0,13N 12E,"-83.11463629, 43.50111247, -82.99290018, 43.59177284"
MI,19,Michigan Meridian,46,0,N,13,0,W,0,MI190460N0130W0,46N 13W,"-85.9900492, 46.33132089, -85.86465058, 46.4181839"
MI,19,Michigan Meridian,12,0,N,4,0,W,0,MI190120N0040W0,12N 4W,"-84.84599837, 43.37910994, -84.72665086, 43.46626165"
MI,19,Michigan Meridian,41,0,N,12,0,W,0,MI190410N0120W0,41N 12W,"-85.86551703, 45.96285776, -85.7393906, 45.9838229"
MI,19,Michigan Meridian,20,0,N,3,0,E,0,MI190200N0030E0,20N 3E,"-84.16673221, 44.08322484, -84.04666445, 44.16191598"
MI,19,Michigan Meridian,5,0,N,16,0,W,0,MI190050N0160W0,5N 16W,"-86.21746721, 42.76739382, -86.13721497, 42.8560471"
MI,19,Michigan Meridian,43,0,N,6,0,W,0,MI190430N0060W0,43N 6W,"-85.11274416, 46.07142916, -84.98796403, 46.15844256"
MI,19,Michigan Meridian,30,0,N,1,0,E,0,MI190300N0010E0,30N 1E,"-84.3715752, 44.9408807, -84.25224197, 45.02771515"
MI,19,Michigan Meridian,42,0,N,21,0,W,0,MI190420N0210W0,42N 21W,"-86.9927632, 45.98447316, -86.86605817, 46.07178485"
MI,19,Michigan Meridian,39,0,N,17,0,W,0,MI190390N0170W0,39N 17W,"-86.46025826, 45.75134522, -86.34035739, 45.80935859"
MI,19,Michigan Meridian,38,0,N,20,0,W,0,MI190380N0200W0,38N 20W,"-86.73059761, 45.64934635, -86.70946778, 45.69297378"
MI,19,Michigan Meridian,16,0,N,15,0,E,0,MI190160N0150E0,16N 15E,"-82.76274249, 43.77291831, -82.64219813, 43.8622946"
MI,19,Michigan Meridian,32,0,N,3,0,E,0,MI190320N0030E0,32N 3E,"-84.12383266, 45.11275039, -84.00115675, 45.19881351"
MI,19,Michigan Meridian,42,0,N,1,0,E,0,MI190420N0010E0,42N 1E,"-84.36313982, 45.98442851, -84.23887529, 46.07158265"
MI,19,Michigan Meridian,12,0,N,6,0,W,0,MI190120N0060W0,12N 6W,"-85.08500593, 43.3791352, -84.96481782, 43.46624139"
MI,19,Michigan Meridian,49,0,N,38,0,W,0,MI190490N0380W0,49N 38W,"-89.11544519, 46.59305596, -88.98958829, 46.68027841"
MI,19,Michigan Meridian,1,0,N,1,0,E,0,MI190010N0010E0,1N 1E,"-84.36480014, 42.42466384, -84.25818628, 42.51276882"
MI,19,Michigan Meridian,45,0,N,20,0,W,0,MI190450N0200W0,45N 20W,"-86.86615271, 46.24556407, -86.74075651, 46.33297967"
MI,19,Michigan Meridian,32,0,N,6,0,W,0,MI190320N0060W0,32N 6W,"-85.09895772, 45.1179062, -84.97774919, 45.20490803"
MI,19,Michigan Meridian,7,0,S,2,0,E,0,MI190070S0020E0,7S 2E,"-84.23743409, 41.81358403, -84.11989738, 41.90073139"
MI,19,Michigan Meridian,3,0,N,1,0,E,0,MI190030N0010E0,3N 1E,"-84.36396402, 42.60055446, -84.25976482, 42.68668"
MI,19,Michigan Meridian,44,0,N,43,0,W,0,MI190440N0430W0,44N 43W,"-89.65335546, 46.23958999, -89.61544814, 46.24679558"
MI,19,Michigan Meridian,45,0,N,5,0,W,0,MI190450N0050W0,45N 5W,"-84.98919051, 46.24474143, -84.86369046, 46.33170188"
